@relation datos_simplificados

@attribute blueWins {FALSE,TRUE}
@attribute blueFirstBlood {TRUE,FALSE}
@attribute blueKills numeric
@attribute blueDeaths numeric
@attribute blueAssists numeric
@attribute blueDragons {FALSE,TRUE}
@attribute blueHeralds {FALSE,TRUE}
@attribute blueTowersDestroyed numeric
@attribute blueAvgLevel numeric
@attribute blueTotalMinionsKilled numeric
@attribute blueGoldDiff numeric
@attribute blueExperienceDiff numeric
@attribute redFirstBlood {FALSE,TRUE}
@attribute redKills numeric
@attribute redDeaths numeric
@attribute redAssists numeric
@attribute redDragons {FALSE,TRUE}
@attribute redHeralds numeric
@attribute redTowersDestroyed numeric
@attribute redAvgLevel numeric
@attribute redTotalMinionsKilled numeric
@attribute redGoldDiff numeric
@attribute redExperienceDiff numeric

@data
TRUE,TRUE,5,6,5,FALSE,FALSE,0,6.8,222,679,1400,FALSE,6,5,6,TRUE,0,0,6.6,192,-679,-1400
FALSE,FALSE,5,12,8,TRUE,FALSE,0,6.6,206,-4864,-3336,TRUE,12,5,11,FALSE,0,0,7.6,247,4864,3336
FALSE,FALSE,2,6,1,FALSE,FALSE,0,7,218,-3116,-1349,TRUE,6,2,7,FALSE,0,0,7.4,247,3116,1349
TRUE,FALSE,7,9,5,FALSE,FALSE,0,6.8,206,-542,-254,TRUE,9,7,8,TRUE,1,0,7.2,222,542,254
TRUE,TRUE,4,3,5,TRUE,TRUE,0,6.8,239,1634,546,FALSE,3,4,4,FALSE,0,0,7,261,-1634,-546
FALSE,FALSE,4,6,5,FALSE,FALSE,0,6.8,231,-672,-1420,TRUE,6,4,4,TRUE,0,0,7.2,214,672,1420
FALSE,FALSE,10,10,15,FALSE,FALSE,0,6.8,221,622,319,TRUE,10,10,16,TRUE,1,0,7,220,-622,-319
TRUE,TRUE,4,3,3,FALSE,TRUE,0,6.8,242,1571,560,FALSE,3,4,3,TRUE,0,0,7,211,-1571,-560
TRUE,TRUE,13,5,10,FALSE,TRUE,0,7.2,194,3211,3640,FALSE,5,13,6,FALSE,0,0,6.4,182,-3211,-3640
TRUE,TRUE,6,10,6,TRUE,FALSE,0,6.6,210,-3134,-2772,FALSE,10,6,8,FALSE,0,0,7,232,3134,2772
FALSE,FALSE,6,5,6,FALSE,FALSE,0,6.8,211,-1951,-872,TRUE,5,6,6,TRUE,0,0,7.2,233,1951,872
TRUE,TRUE,8,4,10,FALSE,FALSE,0,7.2,239,3517,2356,FALSE,4,8,4,FALSE,1,0,6.6,203,-3517,-2356
FALSE,FALSE,6,6,9,FALSE,FALSE,0,6.8,226,80,-599,TRUE,6,6,4,TRUE,0,0,7.2,210,-80,599
FALSE,FALSE,1,3,1,FALSE,FALSE,0,6.8,221,-1380,-581,TRUE,3,1,2,TRUE,0,0,7,224,1380,581
TRUE,FALSE,3,4,4,FALSE,FALSE,0,6.6,203,-1115,178,TRUE,4,3,4,TRUE,0,0,6.6,192,1115,-178
FALSE,TRUE,6,2,11,FALSE,FALSE,0,7.2,270,3187,880,FALSE,2,6,1,TRUE,0,0,6.8,230,-3187,-880
TRUE,TRUE,13,5,16,FALSE,FALSE,1,7,232,6423,3767,FALSE,5,13,8,FALSE,0,0,6.2,148,-6423,-3767
FALSE,FALSE,0,6,0,FALSE,FALSE,0,6.8,255,-2313,-1210,TRUE,6,0,6,FALSE,0,0,7.2,231,2313,1210
FALSE,TRUE,5,3,4,FALSE,TRUE,0,7.2,264,1346,919,FALSE,3,5,6,TRUE,0,0,7.2,242,-1346,-919
TRUE,FALSE,3,6,4,TRUE,FALSE,0,6.8,179,-2402,-1757,TRUE,6,3,7,FALSE,0,0,6.8,227,2402,1757
FALSE,FALSE,3,7,4,FALSE,FALSE,0,6.8,220,-1293,-260,TRUE,7,3,6,TRUE,0,0,7,237,1293,260
TRUE,FALSE,5,2,2,FALSE,FALSE,0,7.2,238,2089,1675,TRUE,2,5,3,TRUE,0,0,6.8,224,-2089,-1675
FALSE,FALSE,8,4,9,TRUE,FALSE,0,7.2,206,2290,1865,TRUE,4,8,2,FALSE,0,0,6.6,180,-2290,-1865
TRUE,TRUE,6,7,4,TRUE,TRUE,0,6.8,198,-1397,-1549,FALSE,7,6,6,FALSE,0,0,7.2,230,1397,1549
FALSE,FALSE,4,3,2,TRUE,FALSE,0,7.2,233,-360,-61,TRUE,3,4,2,FALSE,1,0,7,254,360,61
TRUE,TRUE,10,2,12,TRUE,FALSE,0,7.4,239,5465,3492,FALSE,2,10,2,FALSE,0,0,6.4,190,-5465,-3492
FALSE,FALSE,4,2,5,FALSE,TRUE,0,7.4,226,1032,1098,TRUE,2,4,2,TRUE,0,0,7,243,-1032,-1098
FALSE,TRUE,8,5,11,FALSE,FALSE,0,7.4,235,1887,1295,FALSE,5,8,4,FALSE,0,0,7,220,-1887,-1295
TRUE,TRUE,8,2,9,FALSE,TRUE,0,7,233,3640,2348,FALSE,2,8,0,FALSE,0,0,6.4,202,-3640,-2348
TRUE,FALSE,10,7,12,FALSE,FALSE,0,7,201,1452,689,TRUE,7,10,5,TRUE,0,0,7.2,198,-1452,-689
TRUE,TRUE,6,6,11,FALSE,FALSE,0,7,218,1806,4,FALSE,6,6,3,TRUE,0,0,6.6,203,-1806,-4
TRUE,FALSE,6,5,10,FALSE,FALSE,0,6.8,192,66,-57,TRUE,5,6,5,TRUE,0,0,6.8,232,-66,57
TRUE,TRUE,4,4,4,FALSE,FALSE,0,6.6,221,-112,-812,FALSE,4,4,4,TRUE,0,0,6.8,222,112,812
TRUE,TRUE,1,1,2,TRUE,FALSE,0,6.8,219,-323,-615,FALSE,1,1,2,FALSE,0,0,6.6,243,323,615
TRUE,TRUE,4,4,2,FALSE,FALSE,0,7,248,-82,745,FALSE,4,4,4,TRUE,0,0,7,254,82,-745
TRUE,TRUE,11,6,17,FALSE,FALSE,0,6.8,191,2088,-118,FALSE,6,11,5,TRUE,0,0,6.6,202,-2088,118
FALSE,TRUE,6,9,9,FALSE,FALSE,0,6.6,208,-2701,-2275,FALSE,9,6,8,FALSE,0,0,7.2,208,2701,2275
TRUE,TRUE,5,5,5,FALSE,FALSE,1,6.8,232,781,-1744,FALSE,5,5,4,FALSE,1,0,7.2,234,-781,1744
FALSE,TRUE,8,7,9,FALSE,FALSE,0,6.8,197,283,608,FALSE,7,8,8,TRUE,0,0,6.6,216,-283,-608
TRUE,FALSE,6,6,6,TRUE,FALSE,0,7,206,-360,-708,TRUE,6,6,1,FALSE,1,0,7,230,360,708
FALSE,FALSE,0,4,0,FALSE,FALSE,0,6.4,207,-4279,-4529,TRUE,4,0,2,TRUE,1,0,7.6,266,4279,4529
FALSE,FALSE,6,7,4,TRUE,FALSE,0,6.8,237,120,-1254,TRUE,7,6,5,FALSE,0,0,7.2,224,-120,1254
FALSE,FALSE,4,8,5,FALSE,FALSE,0,6.6,215,-1845,-1879,TRUE,8,4,10,TRUE,0,0,7,229,1845,1879
FALSE,TRUE,2,3,1,FALSE,FALSE,0,6.8,241,-563,-1422,FALSE,3,2,3,TRUE,0,0,7,225,563,1422
FALSE,FALSE,6,8,4,FALSE,FALSE,0,6.6,203,-1112,-942,TRUE,8,6,7,FALSE,0,0,7,220,1112,942
FALSE,FALSE,6,8,5,TRUE,FALSE,0,7,186,-1906,-1476,TRUE,8,6,9,FALSE,1,0,7,240,1906,1476
FALSE,FALSE,5,9,5,TRUE,FALSE,0,6.8,199,-2517,-1199,TRUE,9,5,12,FALSE,0,0,7.2,248,2517,1199
FALSE,FALSE,3,7,2,FALSE,TRUE,0,6.8,228,-2831,-1651,TRUE,7,3,8,TRUE,0,0,7.4,242,2831,1651
FALSE,TRUE,6,5,7,FALSE,TRUE,0,6.8,180,-1063,-632,FALSE,5,6,5,FALSE,0,1,6.8,240,1063,632
TRUE,FALSE,11,7,15,FALSE,FALSE,0,6.8,219,1573,-624,TRUE,7,11,7,TRUE,1,0,7,220,-1573,624
FALSE,FALSE,7,9,5,FALSE,FALSE,0,6.8,212,-427,-13,TRUE,9,7,9,FALSE,0,0,7,226,427,13
FALSE,FALSE,4,10,4,FALSE,FALSE,0,6.8,218,-2161,-297,TRUE,10,4,18,FALSE,0,0,6.6,187,2161,297
TRUE,FALSE,8,4,8,FALSE,FALSE,0,7.4,193,479,929,TRUE,4,8,3,TRUE,0,0,7,233,-479,-929
TRUE,TRUE,12,5,13,FALSE,FALSE,0,6.4,189,3237,2107,FALSE,5,12,4,FALSE,0,0,6.2,158,-3237,-2107
TRUE,FALSE,5,4,8,TRUE,FALSE,0,7,223,230,-105,TRUE,4,5,5,FALSE,0,0,6.8,212,-230,105
FALSE,FALSE,3,7,1,FALSE,FALSE,0,6.6,215,-1217,-539,TRUE,7,3,11,TRUE,0,0,6.8,216,1217,539
TRUE,TRUE,7,6,12,TRUE,FALSE,0,7,193,273,87,FALSE,6,7,9,FALSE,0,0,6.8,215,-273,-87
FALSE,FALSE,4,10,3,FALSE,FALSE,0,6.6,188,-2552,-2052,TRUE,10,4,13,TRUE,0,0,6.8,212,2552,2052
FALSE,FALSE,7,7,6,FALSE,FALSE,0,6.8,216,-4,-139,TRUE,7,7,5,FALSE,0,0,7,177,4,139
FALSE,FALSE,4,7,3,TRUE,FALSE,0,7.4,249,-2863,-875,TRUE,7,4,6,FALSE,0,0,7.4,242,2863,875
TRUE,TRUE,4,4,2,FALSE,FALSE,0,7.2,250,-85,-632,FALSE,4,4,3,FALSE,0,0,7.2,229,85,632
FALSE,FALSE,4,10,1,FALSE,FALSE,0,6.6,218,-4490,-3582,TRUE,10,4,6,TRUE,1,1,7.4,247,4490,3582
TRUE,FALSE,4,6,2,FALSE,TRUE,0,7.2,229,-988,470,TRUE,6,4,6,TRUE,0,0,7,232,988,-470
TRUE,FALSE,1,4,1,TRUE,TRUE,0,6.6,241,-1481,-1506,TRUE,4,1,5,FALSE,0,0,7,228,1481,1506
TRUE,FALSE,6,4,7,TRUE,TRUE,0,7,242,1109,718,TRUE,4,6,6,FALSE,0,0,6.8,237,-1109,-718
FALSE,FALSE,2,9,1,FALSE,FALSE,0,6.4,182,-5392,-2904,TRUE,9,2,19,TRUE,0,0,6.8,231,5392,2904
TRUE,FALSE,8,10,5,FALSE,FALSE,0,7,224,238,840,TRUE,10,8,10,TRUE,0,0,6.8,191,-238,-840
FALSE,TRUE,15,3,5,FALSE,FALSE,0,7.2,261,4941,4702,FALSE,3,15,5,FALSE,0,0,6.2,190,-4941,-4702
FALSE,FALSE,9,12,10,FALSE,FALSE,0,7.2,209,24,235,TRUE,12,9,11,TRUE,1,0,7,200,-24,-235
FALSE,FALSE,1,5,0,TRUE,FALSE,0,6.4,217,-1113,-1381,TRUE,5,1,5,FALSE,0,0,7,212,1113,1381
TRUE,FALSE,4,4,5,FALSE,FALSE,0,7.2,253,754,13,TRUE,4,4,3,TRUE,0,0,7.2,243,-754,-13
FALSE,FALSE,2,7,1,FALSE,FALSE,0,7.2,252,-1942,140,TRUE,7,2,10,TRUE,1,0,7.2,226,1942,-140
TRUE,TRUE,7,7,7,TRUE,TRUE,0,7.2,235,-167,39,FALSE,7,7,5,FALSE,0,0,7,237,167,-39
TRUE,TRUE,5,2,6,TRUE,FALSE,0,6.8,203,3537,2976,FALSE,2,5,2,FALSE,0,0,6.4,186,-3537,-2976
TRUE,TRUE,10,3,10,FALSE,TRUE,0,7.4,240,5349,3639,FALSE,3,10,5,FALSE,0,0,6.6,189,-5349,-3639
TRUE,TRUE,6,2,4,TRUE,TRUE,0,7,247,2793,2280,FALSE,2,6,0,FALSE,0,0,6.6,225,-2793,-2280
TRUE,TRUE,5,1,9,TRUE,FALSE,0,7.2,241,2192,464,FALSE,1,5,1,FALSE,0,0,6.8,246,-2192,-464
FALSE,FALSE,10,13,12,FALSE,FALSE,0,6.8,200,-286,-494,TRUE,13,10,12,TRUE,0,0,6.8,171,286,494
FALSE,FALSE,3,10,4,FALSE,FALSE,0,6.6,215,-3540,-3279,TRUE,10,3,13,TRUE,0,0,7.2,227,3540,3279
TRUE,FALSE,4,5,4,FALSE,FALSE,0,6.8,207,-568,-345,TRUE,5,4,2,FALSE,0,0,6.8,231,568,345
FALSE,FALSE,5,9,7,FALSE,FALSE,0,6.6,195,-2975,-2542,TRUE,9,5,15,TRUE,0,0,7.2,258,2975,2542
FALSE,TRUE,4,12,7,FALSE,FALSE,0,6.6,208,-3184,-2345,FALSE,12,4,14,FALSE,0,0,7,218,3184,2345
FALSE,FALSE,2,6,3,FALSE,FALSE,0,6.8,208,-2185,-2480,TRUE,6,2,4,TRUE,0,0,7.2,232,2185,2480
TRUE,FALSE,3,4,5,FALSE,FALSE,0,7,245,-387,879,TRUE,4,3,8,FALSE,0,0,7,239,387,-879
TRUE,TRUE,5,5,9,FALSE,FALSE,0,7,231,1543,828,FALSE,5,5,2,TRUE,0,0,6.8,208,-1543,-828
TRUE,FALSE,6,10,6,FALSE,FALSE,0,6.4,181,-1908,-1654,TRUE,10,6,9,FALSE,1,0,7,220,1908,1654
TRUE,TRUE,3,4,3,TRUE,FALSE,0,6.6,220,737,-691,FALSE,4,3,4,FALSE,0,0,6.6,201,-737,691
TRUE,TRUE,7,5,12,FALSE,FALSE,0,6.8,199,1073,-541,FALSE,5,7,7,TRUE,0,0,7,210,-1073,541
FALSE,FALSE,6,5,7,TRUE,FALSE,0,7,204,-413,-1004,TRUE,5,6,2,FALSE,1,0,7,237,413,1004
TRUE,TRUE,6,2,7,FALSE,TRUE,0,7.2,242,2569,2378,FALSE,2,6,1,TRUE,0,0,6.8,228,-2569,-2378
FALSE,TRUE,3,9,2,FALSE,FALSE,0,5.8,158,-3996,-2986,FALSE,9,3,14,TRUE,0,0,6.6,190,3996,2986
TRUE,TRUE,12,6,25,TRUE,FALSE,0,7,226,2574,359,FALSE,6,12,9,FALSE,0,0,7,228,-2574,-359
FALSE,TRUE,3,5,6,FALSE,FALSE,0,6.8,228,-191,-182,FALSE,5,3,6,TRUE,0,0,7.2,208,191,182
TRUE,FALSE,7,7,10,TRUE,FALSE,0,6.8,191,-536,-864,TRUE,7,7,9,FALSE,0,0,6.8,234,536,864
FALSE,FALSE,5,8,6,TRUE,FALSE,0,6.8,174,-1429,-683,TRUE,8,5,10,FALSE,0,0,6.8,225,1429,683
TRUE,TRUE,6,2,5,FALSE,TRUE,0,7.2,276,3797,2242,FALSE,2,6,3,TRUE,0,0,6.8,202,-3797,-2242
TRUE,TRUE,5,2,7,TRUE,FALSE,0,7.2,251,2407,939,FALSE,2,5,3,FALSE,0,0,6.6,221,-2407,-939
TRUE,FALSE,17,9,19,FALSE,FALSE,0,7.4,205,2828,1962,TRUE,9,17,7,TRUE,0,0,6.8,198,-2828,-1962
TRUE,FALSE,9,5,9,TRUE,FALSE,0,7.2,257,2334,1246,TRUE,5,9,6,FALSE,0,0,6.8,231,-2334,-1246
TRUE,FALSE,7,3,9,FALSE,FALSE,0,7.4,224,2301,3412,TRUE,3,7,4,FALSE,0,0,6.6,240,-2301,-3412
FALSE,TRUE,7,6,8,FALSE,FALSE,0,6.6,214,853,363,FALSE,6,7,4,TRUE,0,0,6.4,182,-853,-363
TRUE,FALSE,6,6,7,FALSE,FALSE,0,6.8,211,-243,418,TRUE,6,6,13,FALSE,1,0,6.6,188,243,-418
TRUE,TRUE,8,2,11,TRUE,FALSE,0,7,220,4793,3669,FALSE,2,8,2,FALSE,0,0,5.8,217,-4793,-3669
TRUE,TRUE,11,6,15,TRUE,FALSE,0,7,197,3248,2147,FALSE,6,11,4,FALSE,0,0,6.8,205,-3248,-2147
TRUE,FALSE,10,4,15,TRUE,FALSE,0,7.6,230,2907,2700,TRUE,4,10,6,FALSE,0,0,7,215,-2907,-2700
FALSE,FALSE,4,6,0,FALSE,FALSE,0,7.2,248,-1454,-616,TRUE,6,4,8,FALSE,0,0,7.2,207,1454,616
TRUE,TRUE,6,7,7,FALSE,FALSE,0,6.6,203,292,-206,FALSE,7,6,6,TRUE,0,0,6.6,206,-292,206
FALSE,TRUE,3,11,4,TRUE,FALSE,0,6.6,200,-2978,-2960,FALSE,11,3,12,FALSE,0,0,7.4,190,2978,2960
FALSE,FALSE,7,8,6,TRUE,FALSE,0,6.8,193,-335,-681,TRUE,8,7,7,FALSE,1,0,6.8,228,335,681
FALSE,FALSE,2,8,1,FALSE,TRUE,0,6.6,210,-2894,-1742,TRUE,8,2,9,TRUE,0,0,7,208,2894,1742
TRUE,FALSE,14,6,22,FALSE,FALSE,0,6.8,174,4401,2185,TRUE,6,14,6,TRUE,0,0,6.2,204,-4401,-2185
FALSE,TRUE,6,10,5,FALSE,FALSE,0,6.4,190,-4055,-2248,FALSE,10,6,10,FALSE,1,0,7.2,236,4055,2248
FALSE,TRUE,10,4,7,FALSE,FALSE,0,7.4,224,2084,2869,FALSE,4,10,4,FALSE,0,0,6.4,228,-2084,-2869
TRUE,TRUE,13,5,16,FALSE,FALSE,0,7.6,212,2593,3690,FALSE,5,13,7,TRUE,1,0,6.8,213,-2593,-3690
FALSE,FALSE,9,5,7,TRUE,FALSE,0,7,255,1372,2320,TRUE,5,9,6,FALSE,0,0,6.6,213,-1372,-2320
TRUE,TRUE,8,3,6,TRUE,FALSE,0,6.8,231,2803,1638,FALSE,3,8,5,FALSE,0,0,6.6,186,-2803,-1638
FALSE,FALSE,8,10,8,FALSE,TRUE,0,7.2,214,-533,944,TRUE,10,8,14,FALSE,0,0,7,198,533,-944
FALSE,FALSE,6,7,8,TRUE,TRUE,0,6.8,208,-963,-64,TRUE,7,6,11,FALSE,0,0,7,230,963,64
TRUE,TRUE,9,4,10,TRUE,TRUE,0,7.2,263,2642,366,FALSE,4,9,2,FALSE,0,0,7,231,-2642,-366
FALSE,TRUE,4,10,6,FALSE,FALSE,0,6.8,212,-1615,-1585,FALSE,10,4,12,FALSE,0,0,7,205,1615,1585
TRUE,TRUE,6,3,5,FALSE,FALSE,0,7,226,1212,1738,FALSE,3,6,1,TRUE,1,0,6.6,216,-1212,-1738
FALSE,FALSE,2,5,4,TRUE,TRUE,0,6.4,215,-2363,-2144,TRUE,5,2,10,FALSE,0,0,7.2,233,2363,2144
TRUE,TRUE,9,8,5,TRUE,FALSE,0,6.8,194,-1918,-1739,FALSE,8,9,10,FALSE,1,0,7.2,213,1918,1739
TRUE,TRUE,4,3,4,FALSE,FALSE,0,6.8,215,145,-729,FALSE,3,4,2,FALSE,1,0,6.8,247,-145,729
TRUE,TRUE,2,3,1,FALSE,FALSE,0,7.2,242,902,860,FALSE,3,2,4,TRUE,0,0,6.8,231,-902,-860
FALSE,TRUE,8,8,6,FALSE,FALSE,0,7,208,-870,-1120,FALSE,8,8,7,TRUE,0,0,7.2,241,870,1120
FALSE,FALSE,5,12,11,TRUE,FALSE,0,6.2,168,-4550,-3483,TRUE,12,5,19,FALSE,0,0,7.2,216,4550,3483
TRUE,FALSE,13,3,11,FALSE,TRUE,0,7.4,223,4238,3475,TRUE,3,13,2,TRUE,0,0,6.6,168,-4238,-3475
FALSE,FALSE,3,5,4,FALSE,FALSE,0,7,233,-1659,-1566,TRUE,5,3,5,FALSE,0,0,7.4,253,1659,1566
FALSE,FALSE,10,6,18,FALSE,FALSE,0,7.2,192,1377,2429,TRUE,6,10,5,FALSE,0,0,6.6,194,-1377,-2429
TRUE,TRUE,10,6,15,TRUE,TRUE,1,7.6,216,3663,2748,FALSE,6,10,6,FALSE,0,0,6.8,192,-3663,-2748
TRUE,TRUE,9,5,9,FALSE,TRUE,0,7.2,225,2969,2575,FALSE,5,9,3,FALSE,0,0,6.6,210,-2969,-2575
FALSE,FALSE,6,12,6,FALSE,FALSE,0,6.4,159,-3682,-4566,TRUE,12,6,13,FALSE,0,0,7.6,240,3682,4566
TRUE,TRUE,8,9,9,FALSE,FALSE,0,7,209,-1362,-863,FALSE,9,8,9,FALSE,0,0,7.4,235,1362,863
FALSE,TRUE,9,9,9,FALSE,FALSE,0,7,214,108,-88,FALSE,9,9,8,FALSE,1,0,7,235,-108,88
TRUE,TRUE,14,4,14,FALSE,FALSE,0,7.4,218,5344,3506,FALSE,4,14,1,FALSE,0,0,6.8,194,-5344,-3506
FALSE,FALSE,7,14,8,FALSE,FALSE,0,6.8,190,-3908,-2704,TRUE,14,7,17,TRUE,0,0,7.2,208,3908,2704
TRUE,TRUE,7,2,5,TRUE,FALSE,0,6.8,226,2984,1565,FALSE,2,7,1,FALSE,0,0,6.6,216,-2984,-1565
TRUE,TRUE,3,4,2,TRUE,TRUE,0,6.6,201,-250,489,FALSE,4,3,6,FALSE,0,0,6.4,212,250,-489
FALSE,FALSE,7,7,8,FALSE,FALSE,0,7,226,1084,658,TRUE,7,7,8,TRUE,1,0,6.4,207,-1084,-658
TRUE,TRUE,10,6,10,FALSE,FALSE,0,7,223,2606,964,FALSE,6,10,6,TRUE,0,0,6.8,203,-2606,-964
FALSE,FALSE,3,5,4,FALSE,TRUE,1,6.6,215,154,-979,TRUE,5,3,11,TRUE,0,0,6.8,230,-154,979
TRUE,TRUE,4,3,3,TRUE,FALSE,0,7,224,960,-812,FALSE,3,4,5,FALSE,0,0,7,223,-960,812
FALSE,FALSE,5,12,5,FALSE,FALSE,0,6.6,222,-3194,-2675,TRUE,12,5,13,FALSE,1,0,7.2,205,3194,2675
TRUE,TRUE,3,2,3,FALSE,FALSE,0,6.6,215,-44,-1601,FALSE,2,3,1,FALSE,0,0,7,246,44,1601
TRUE,TRUE,10,8,14,TRUE,TRUE,0,7,206,1181,-934,FALSE,8,10,6,FALSE,0,0,7,182,-1181,934
TRUE,TRUE,7,8,12,TRUE,FALSE,0,6.6,202,-927,-736,FALSE,8,7,11,FALSE,1,0,7.2,207,927,736
FALSE,FALSE,2,7,0,FALSE,FALSE,0,6.4,224,-3170,-2591,TRUE,7,2,6,TRUE,0,0,6.8,226,3170,2591
FALSE,FALSE,6,7,5,FALSE,FALSE,0,7,205,-623,1024,TRUE,7,6,5,TRUE,0,0,7,205,623,-1024
TRUE,FALSE,5,6,6,FALSE,FALSE,0,6.8,202,-1121,4,TRUE,6,5,5,FALSE,0,0,7,236,1121,-4
FALSE,FALSE,2,9,2,FALSE,FALSE,0,6.2,185,-5292,-4922,TRUE,9,2,12,TRUE,0,0,7.2,237,5292,4922
TRUE,TRUE,4,1,4,TRUE,TRUE,0,7.2,253,1793,929,FALSE,1,4,1,FALSE,0,0,7.2,204,-1793,-929
TRUE,TRUE,8,2,8,FALSE,FALSE,0,7.6,258,3389,3465,FALSE,2,8,1,FALSE,0,0,6.4,239,-3389,-3465
FALSE,FALSE,4,11,3,FALSE,FALSE,0,6.4,216,-3532,-2062,TRUE,11,4,11,FALSE,0,0,7.2,217,3532,2062
TRUE,FALSE,3,7,3,FALSE,TRUE,1,6.8,229,-981,264,TRUE,7,3,11,TRUE,0,0,6.8,230,981,-264
FALSE,TRUE,8,6,12,FALSE,FALSE,0,6.8,200,616,-87,FALSE,6,8,8,FALSE,0,0,6.6,198,-616,87
FALSE,TRUE,10,5,7,FALSE,TRUE,0,7.2,231,3146,1518,FALSE,5,10,2,TRUE,0,0,7,181,-3146,-1518
TRUE,TRUE,6,2,6,TRUE,TRUE,0,7.2,236,2619,1209,FALSE,2,6,2,FALSE,0,0,7,217,-2619,-1209
FALSE,FALSE,5,14,6,TRUE,TRUE,0,6.6,167,-5065,-3552,TRUE,14,5,9,FALSE,0,0,7.4,224,5065,3552
TRUE,TRUE,4,4,1,FALSE,FALSE,0,7,209,-856,-563,FALSE,4,4,1,FALSE,0,0,7,236,856,563
TRUE,TRUE,4,3,10,TRUE,FALSE,0,7,241,739,-270,FALSE,3,4,5,FALSE,0,0,7,239,-739,270
TRUE,TRUE,16,5,14,TRUE,FALSE,0,7,203,2447,247,FALSE,5,16,3,FALSE,0,0,7,207,-2447,-247
TRUE,FALSE,5,3,6,FALSE,FALSE,0,7.2,235,561,740,TRUE,3,5,3,FALSE,0,0,7,235,-561,-740
FALSE,FALSE,9,10,6,TRUE,FALSE,0,6.8,197,-1073,210,TRUE,10,9,16,FALSE,0,0,6.6,176,1073,-210
FALSE,FALSE,5,4,5,FALSE,FALSE,0,7.2,203,193,89,TRUE,4,5,4,FALSE,0,0,6.8,222,-193,-89
TRUE,TRUE,8,7,8,FALSE,FALSE,0,7,261,1204,306,FALSE,7,8,7,TRUE,0,0,6.8,204,-1204,-306
TRUE,TRUE,9,5,9,TRUE,FALSE,0,6.4,206,948,16,FALSE,5,9,4,FALSE,0,0,6.8,173,-948,-16
FALSE,TRUE,9,10,5,FALSE,FALSE,0,7,224,-1027,-1434,FALSE,10,9,6,FALSE,0,0,7.6,236,1027,1434
TRUE,TRUE,11,6,13,TRUE,FALSE,0,7,201,1843,1402,FALSE,6,11,8,FALSE,0,0,6.8,212,-1843,-1402
FALSE,TRUE,2,10,0,FALSE,FALSE,0,7,227,-3517,-1818,FALSE,10,2,7,TRUE,0,0,7.6,235,3517,1818
FALSE,FALSE,5,8,3,FALSE,FALSE,0,7.2,254,-1204,-717,TRUE,8,5,8,TRUE,0,0,7,218,1204,717
FALSE,FALSE,0,5,0,FALSE,FALSE,0,6.2,195,-3927,-3257,TRUE,5,0,5,FALSE,0,0,7,211,3927,3257
FALSE,FALSE,3,7,0,FALSE,FALSE,0,7,197,-2681,-834,TRUE,7,3,6,TRUE,0,0,6.6,193,2681,834
FALSE,FALSE,8,6,9,TRUE,FALSE,0,7,199,300,1722,TRUE,6,8,7,FALSE,0,0,6.6,225,-300,-1722
FALSE,FALSE,8,7,8,FALSE,FALSE,0,7.4,232,4,1213,TRUE,7,8,8,FALSE,0,0,7.2,259,-4,-1213
TRUE,TRUE,7,6,6,TRUE,FALSE,0,7.4,255,1572,829,FALSE,6,7,4,FALSE,0,0,7,218,-1572,-829
TRUE,FALSE,8,6,8,TRUE,FALSE,0,7,202,856,1638,TRUE,6,8,5,FALSE,1,0,6.6,198,-856,-1638
FALSE,FALSE,2,2,0,FALSE,TRUE,0,6.8,208,-2296,-1213,TRUE,2,2,1,TRUE,0,0,6.8,250,2296,1213
FALSE,FALSE,9,15,10,FALSE,FALSE,0,7,187,-1961,-392,TRUE,15,9,19,TRUE,0,0,7,173,1961,392
FALSE,TRUE,5,8,6,FALSE,FALSE,0,6.8,221,-1320,-687,FALSE,8,5,10,FALSE,1,0,7.2,185,1320,687
TRUE,FALSE,8,8,8,TRUE,FALSE,0,6.8,217,-492,-173,TRUE,8,8,11,FALSE,0,0,7.2,230,492,173
TRUE,TRUE,6,9,5,TRUE,TRUE,0,6.8,199,34,-957,FALSE,9,6,9,FALSE,0,0,6.8,184,-34,957
FALSE,TRUE,3,8,2,FALSE,FALSE,0,6.4,183,-1964,-3710,FALSE,8,3,6,TRUE,0,0,7.4,200,1964,3710
FALSE,FALSE,3,5,3,FALSE,FALSE,0,6.8,220,-306,-282,TRUE,5,3,8,TRUE,1,0,7,222,306,282
FALSE,FALSE,5,9,3,FALSE,TRUE,0,7,183,-2354,-1337,TRUE,9,5,7,TRUE,0,0,7,210,2354,1337
FALSE,FALSE,4,3,5,FALSE,FALSE,0,6.8,215,-1071,-843,TRUE,3,4,2,FALSE,0,0,7,242,1071,843
FALSE,FALSE,4,3,6,FALSE,FALSE,0,6.8,178,-1009,-280,TRUE,3,4,1,TRUE,0,0,6.8,222,1009,280
TRUE,TRUE,8,4,11,FALSE,FALSE,0,7,216,147,-712,FALSE,4,8,8,FALSE,0,0,7,240,-147,712
TRUE,TRUE,5,2,5,FALSE,FALSE,0,7.2,250,2126,1070,FALSE,2,5,1,FALSE,0,0,7,227,-2126,-1070
FALSE,TRUE,8,5,7,FALSE,FALSE,0,6.8,217,845,-234,FALSE,5,8,5,TRUE,0,0,6.8,207,-845,234
