blueWins,blueFirstBlood,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueGoldDiff,blueCSPerMin,redFirstBlood,redEliteMonsters,redDragons,redTotalGold,redTotalExperience,redGoldDiff,redCSPerMin
TRUE,FALSE,0,FALSE,17123,17944,1012,22.3,TRUE,0,FALSE,16111,18564,-1012,22
FALSE,TRUE,1,TRUE,16986,17323,313,23.1,FALSE,1,FALSE,16673,19099,-313,23.6
FALSE,FALSE,0,FALSE,14731,17886,-1148,20.4,TRUE,1,TRUE,15879,17178,1148,23.7
TRUE,TRUE,1,TRUE,17316,18689,3172,22.7,FALSE,0,FALSE,14144,15892,-3172,20
TRUE,FALSE,0,FALSE,14889,17345,-819,25.6,TRUE,0,FALSE,15708,19054,819,24.6
FALSE,FALSE,1,FALSE,16416,18647,-205,25.3,TRUE,1,TRUE,16621,18688,205,23.9
TRUE,FALSE,0,FALSE,16943,17177,-1228,21.5,TRUE,1,TRUE,18171,18962,1228,21.7
TRUE,TRUE,1,FALSE,19940,20030,5521,19.2,FALSE,0,FALSE,14419,15595,-5521,21.2
FALSE,TRUE,0,FALSE,16204,17473,-1016,18.4,FALSE,1,TRUE,17220,18779,1016,21
TRUE,TRUE,1,TRUE,17062,18221,-1246,22,FALSE,0,FALSE,18308,18071,1246,20.3
FALSE,FALSE,0,FALSE,15691,17592,456,21.2,TRUE,2,TRUE,15235,17661,-456,19.2
FALSE,FALSE,0,FALSE,13511,16013,-5087,20,TRUE,0,FALSE,18598,18808,5087,22.6
TRUE,TRUE,0,FALSE,18927,19861,4006,23.1,FALSE,0,FALSE,14921,16183,-4006,17.6
TRUE,FALSE,1,TRUE,16164,17989,-876,19.6,TRUE,0,FALSE,17040,19130,876,23.9
TRUE,TRUE,0,FALSE,15572,17404,-1216,22.1,FALSE,0,FALSE,16788,19214,1216,25.6
FALSE,TRUE,1,FALSE,17469,17964,1432,22.9,FALSE,1,TRUE,16037,18853,-1432,20.3
TRUE,FALSE,1,TRUE,14686,17582,-3593,20.6,TRUE,0,FALSE,18279,20822,3593,22.6
FALSE,FALSE,0,FALSE,16325,17831,2,19.3,TRUE,1,TRUE,16323,18176,-2,22.7
TRUE,FALSE,1,TRUE,17233,17651,2034,20.2,TRUE,0,FALSE,15199,16767,-2034,20
FALSE,FALSE,0,FALSE,16004,18128,-966,24.1,TRUE,0,FALSE,16970,18583,966,21.3
TRUE,TRUE,0,FALSE,16651,16985,1167,21.8,FALSE,1,TRUE,15484,17446,-1167,20.7
TRUE,TRUE,0,FALSE,14959,17503,-2128,22.9,FALSE,1,TRUE,17087,18792,2128,21.9
FALSE,TRUE,0,FALSE,15917,17246,-1971,20,FALSE,2,TRUE,17888,19872,1971,20
TRUE,FALSE,0,FALSE,15754,16844,-708,19.8,TRUE,0,FALSE,16462,18155,708,20.7
FALSE,TRUE,1,TRUE,16891,17845,-1296,20.1,FALSE,0,FALSE,18187,17841,1296,21.7
FALSE,FALSE,0,FALSE,14878,16826,-5924,19.7,TRUE,2,TRUE,20802,20194,5924,22.6
TRUE,TRUE,0,FALSE,17150,19389,1443,22.5,FALSE,0,FALSE,15707,17246,-1443,22.9
FALSE,TRUE,1,TRUE,15941,17661,-2,23.6,FALSE,0,FALSE,15943,19145,2,23.7
TRUE,TRUE,0,FALSE,17802,19422,1070,23.9,FALSE,1,FALSE,16732,17691,-1070,21.1
TRUE,TRUE,1,TRUE,15548,18653,-1238,18.1,FALSE,0,FALSE,16786,20361,1238,21.9
TRUE,FALSE,0,FALSE,15556,17886,1300,21.9,TRUE,0,FALSE,14256,16658,-1300,21.8
TRUE,TRUE,1,TRUE,16098,18103,-282,20.9,FALSE,1,FALSE,16380,18295,282,22.4
TRUE,FALSE,1,FALSE,16107,17538,-456,21.3,TRUE,1,TRUE,16563,18673,456,20.3
FALSE,TRUE,0,FALSE,16315,18067,1167,20.1,FALSE,0,FALSE,15148,17557,-1167,24
FALSE,TRUE,1,FALSE,16587,16824,457,19.9,FALSE,1,TRUE,16130,17207,-457,19.4
FALSE,FALSE,0,FALSE,16112,16844,276,20.1,TRUE,1,TRUE,15836,16467,-276,16.7
TRUE,TRUE,2,TRUE,18212,18905,4429,19.6,FALSE,0,FALSE,13783,15901,-4429,18
FALSE,FALSE,0,FALSE,14761,17479,-907,20.4,TRUE,1,TRUE,15668,17065,907,22.5
FALSE,TRUE,1,TRUE,17613,19706,914,25.1,FALSE,0,FALSE,16699,18479,-914,22.4
FALSE,TRUE,0,FALSE,16384,16954,-232,21.8,FALSE,0,FALSE,16616,18587,232,24.2
TRUE,FALSE,0,FALSE,17001,19154,344,23,TRUE,0,FALSE,16657,17884,-344,25.5
FALSE,TRUE,0,FALSE,15084,16366,-2904,21.1,FALSE,1,FALSE,17988,19185,2904,23.7
TRUE,FALSE,0,FALSE,16918,18396,355,21.6,TRUE,1,TRUE,16563,18732,-355,21.4
TRUE,FALSE,0,FALSE,18562,18633,1911,20.3,TRUE,1,TRUE,16651,16664,-1911,20.6
TRUE,TRUE,1,TRUE,15822,17481,-1572,21.9,FALSE,1,FALSE,17394,19645,1572,24.8
FALSE,TRUE,1,TRUE,17405,18506,1996,18.7,FALSE,0,FALSE,15409,17646,-1996,23.6
TRUE,TRUE,2,TRUE,19696,18881,3802,22.2,FALSE,0,FALSE,15894,17119,-3802,20.9
TRUE,TRUE,0,FALSE,17322,16229,-956,18.2,FALSE,1,TRUE,18278,17680,956,20.7
TRUE,TRUE,0,FALSE,15532,17669,240,22.7,FALSE,0,FALSE,15292,17538,-240,24
FALSE,TRUE,0,FALSE,17823,17275,828,23.7,FALSE,1,TRUE,16995,17354,-828,20
FALSE,FALSE,0,FALSE,13291,15898,-5102,20.1,TRUE,2,TRUE,18393,19875,5102,22.7
TRUE,TRUE,0,FALSE,16851,16674,-778,21.6,FALSE,1,TRUE,17629,17426,778,20
TRUE,TRUE,0,FALSE,16830,18443,2431,23.2,FALSE,0,FALSE,14399,16557,-2431,20.9
TRUE,TRUE,0,FALSE,16061,18238,530,21,FALSE,0,FALSE,15531,16958,-530,20.4
FALSE,FALSE,0,FALSE,15608,17516,766,26,TRUE,0,FALSE,14842,17185,-766,22.9
FALSE,TRUE,0,FALSE,15144,16696,-4172,20.5,FALSE,0,FALSE,19316,18881,4172,22.1
FALSE,FALSE,0,FALSE,15778,15796,-1578,21.3,TRUE,2,TRUE,17356,18359,1578,20.1
TRUE,FALSE,0,FALSE,14721,18073,-964,23.4,TRUE,1,TRUE,15685,18001,964,23.8
TRUE,FALSE,0,FALSE,16154,18075,1764,19.2,TRUE,2,TRUE,14390,16560,-1764,21
FALSE,FALSE,0,FALSE,15136,18082,-3212,17,TRUE,1,TRUE,18348,18868,3212,22.7
FALSE,TRUE,0,FALSE,14231,16339,-2259,20.1,FALSE,1,TRUE,16490,18595,2259,23.4
TRUE,TRUE,1,FALSE,16470,19232,1718,23.2,FALSE,1,TRUE,14752,16285,-1718,21.8
TRUE,FALSE,0,FALSE,13674,17384,-1159,22.9,TRUE,1,TRUE,14833,17541,1159,23
FALSE,FALSE,0,FALSE,15251,16852,-3232,21,TRUE,2,TRUE,18483,19425,3232,21.5
TRUE,TRUE,1,FALSE,18856,19227,3248,23.1,FALSE,1,TRUE,15608,17075,-3248,18.9
TRUE,TRUE,0,FALSE,16274,17652,-1248,20.4,FALSE,0,FALSE,17522,18495,1248,21.1
FALSE,FALSE,1,FALSE,17241,18072,-136,24.2,TRUE,1,TRUE,17377,18655,136,23.4
TRUE,TRUE,1,FALSE,16201,15667,-468,20.4,FALSE,1,TRUE,16669,17553,468,21
FALSE,FALSE,0,FALSE,15622,16556,-3909,20,TRUE,2,TRUE,19531,18692,3909,22.2
FALSE,TRUE,1,TRUE,17575,17019,961,20.9,FALSE,0,FALSE,16614,17992,-961,20.8
TRUE,FALSE,1,TRUE,16408,18014,-2936,22.8,TRUE,0,FALSE,19344,19319,2936,23.2
TRUE,TRUE,1,TRUE,18073,19907,1766,22.1,FALSE,1,FALSE,16307,18301,-1766,19.8
TRUE,FALSE,0,FALSE,15370,17168,-2929,20,TRUE,1,TRUE,18299,18683,2929,21.7
FALSE,TRUE,0,FALSE,14659,17566,-1944,23.5,FALSE,1,FALSE,16603,18628,1944,24
FALSE,FALSE,0,FALSE,18855,18139,3164,18,TRUE,1,TRUE,15691,17852,-3164,20.6
FALSE,FALSE,0,FALSE,14695,16864,-1947,23,TRUE,1,TRUE,16642,18961,1947,25.5
FALSE,FALSE,1,FALSE,17927,18100,396,21.3,TRUE,1,TRUE,17531,19913,-396,22.9
TRUE,TRUE,1,TRUE,16326,18135,1697,21.7,FALSE,1,FALSE,14629,17842,-1697,24.6
TRUE,TRUE,1,TRUE,18552,17072,4845,20.7,FALSE,0,FALSE,13707,14283,-4845,18.3
TRUE,FALSE,1,TRUE,16669,18607,3370,22.6,TRUE,0,FALSE,13299,14123,-3370,19.4
FALSE,FALSE,0,FALSE,15304,15933,-5191,17.5,TRUE,0,FALSE,20495,19752,5191,22.9
FALSE,FALSE,0,FALSE,15242,16792,-3024,19.8,TRUE,0,FALSE,18266,18077,3024,23.6
FALSE,FALSE,1,FALSE,14237,17344,-2114,17.8,TRUE,1,TRUE,16351,18465,2114,24.8
FALSE,TRUE,0,FALSE,14280,15054,-3555,19,FALSE,1,TRUE,17835,18261,3555,22
TRUE,TRUE,0,FALSE,18809,18415,2309,22.5,FALSE,1,TRUE,16500,17204,-2309,18.5
FALSE,FALSE,1,FALSE,14238,16667,-2554,23.4,TRUE,0,FALSE,16792,19243,2554,22.5
FALSE,TRUE,1,TRUE,15101,17275,-654,20.5,FALSE,0,FALSE,15755,17372,654,21.2
TRUE,TRUE,1,FALSE,18237,19105,4824,22.1,FALSE,0,FALSE,13413,16165,-4824,17.9
TRUE,TRUE,1,TRUE,19820,19369,6883,24.7,FALSE,1,FALSE,12937,14032,-6883,17.9
FALSE,FALSE,1,TRUE,16884,17197,-968,19.3,TRUE,1,FALSE,17852,17200,968,21
FALSE,FALSE,1,TRUE,15880,16941,-4526,20.4,TRUE,0,FALSE,20406,19003,4526,20.1
FALSE,FALSE,0,FALSE,15430,18275,-2850,24,TRUE,1,TRUE,18280,19107,2850,23.5
FALSE,FALSE,0,FALSE,14258,17644,-2760,21.6,TRUE,2,TRUE,17018,19516,2760,24.8
TRUE,FALSE,0,FALSE,14849,17923,-2145,24.9,TRUE,1,TRUE,16994,19258,2145,24.5
TRUE,TRUE,0,FALSE,17023,17502,1202,19.8,FALSE,1,FALSE,15821,18037,-1202,18
TRUE,TRUE,0,FALSE,19143,20064,3469,24.3,FALSE,1,TRUE,15674,16380,-3469,19.9
FALSE,FALSE,0,FALSE,15620,17968,-1083,21.4,TRUE,1,TRUE,16703,18095,1083,21.8
TRUE,TRUE,1,TRUE,18623,17867,914,22.9,FALSE,0,FALSE,17709,17833,-914,23.7
TRUE,FALSE,0,FALSE,16564,18605,1436,22.2,TRUE,1,TRUE,15128,17008,-1436,22.1
TRUE,FALSE,1,TRUE,18421,18519,2256,23.2,TRUE,0,FALSE,16165,17794,-2256,22.2
FALSE,TRUE,1,FALSE,17364,18990,1206,21.5,FALSE,1,TRUE,16158,17935,-1206,24.8
TRUE,FALSE,1,TRUE,16749,17759,243,17.4,TRUE,0,FALSE,16506,18035,-243,22.7
FALSE,FALSE,0,FALSE,17987,17683,-368,20.9,TRUE,0,FALSE,18355,18295,368,23.6
FALSE,TRUE,1,TRUE,16103,18017,-90,22,FALSE,0,FALSE,16193,18756,90,20.5
TRUE,TRUE,0,FALSE,18384,18718,1717,22.6,FALSE,0,FALSE,16667,17383,-1717,22.9
TRUE,TRUE,1,FALSE,17465,17463,875,21.1,FALSE,0,FALSE,16590,17187,-875,18.3
FALSE,FALSE,0,FALSE,15591,16788,-2322,20.4,TRUE,1,TRUE,17913,19596,2322,21.6
TRUE,TRUE,0,FALSE,15391,17387,1343,23.2,FALSE,1,TRUE,14048,16298,-1343,21.8
FALSE,FALSE,0,FALSE,14953,17850,-3084,22.8,TRUE,1,TRUE,18037,19569,3084,25.8
TRUE,FALSE,1,TRUE,16640,18989,1964,24.7,TRUE,0,FALSE,14676,17573,-1964,21.5
TRUE,FALSE,1,TRUE,15501,17414,-257,24.5,TRUE,0,FALSE,15758,17594,257,19.9
FALSE,TRUE,1,TRUE,18891,19302,3024,23.5,FALSE,0,FALSE,15867,17322,-3024,18.5
TRUE,TRUE,1,TRUE,16999,18661,-647,23.2,FALSE,0,FALSE,17646,18118,647,22.6
TRUE,FALSE,0,FALSE,18291,18744,939,19.5,TRUE,0,FALSE,17352,17417,-939,20.9
FALSE,FALSE,0,FALSE,14588,18059,-1159,23.4,TRUE,2,TRUE,15747,18132,1159,24.3
TRUE,TRUE,1,TRUE,16432,18849,2390,20.8,FALSE,0,FALSE,14042,17071,-2390,21.9
FALSE,TRUE,1,FALSE,16199,17974,-2482,21.6,FALSE,1,TRUE,18681,20489,2482,21.9
TRUE,FALSE,1,TRUE,17342,17885,-447,17.9,TRUE,0,FALSE,17789,18840,447,20.6
FALSE,TRUE,1,FALSE,16247,19000,1351,25.7,FALSE,1,TRUE,14896,18060,-1351,26.9
TRUE,TRUE,1,TRUE,17038,18971,1530,23.3,FALSE,1,FALSE,15508,18637,-1530,23.3
FALSE,TRUE,0,FALSE,14607,17527,-2968,20.4,FALSE,2,TRUE,17575,19789,2968,24.3
FALSE,TRUE,0,FALSE,14839,16702,-2574,20.8,FALSE,1,TRUE,17413,17759,2574,22.7
TRUE,TRUE,0,FALSE,15142,17554,-1851,23.5,FALSE,2,TRUE,16993,19367,1851,24.2
FALSE,TRUE,1,TRUE,17836,19239,840,23.5,FALSE,0,FALSE,16996,19094,-840,26.3
TRUE,FALSE,1,TRUE,16538,18750,-626,23.1,TRUE,1,FALSE,17164,18511,626,23
TRUE,TRUE,1,TRUE,20558,18104,4230,23,FALSE,0,FALSE,16328,16559,-4230,16.7
TRUE,TRUE,1,TRUE,19813,18543,4173,23.6,FALSE,0,FALSE,15640,16631,-4173,16.7
TRUE,TRUE,1,TRUE,18537,19024,1809,20,FALSE,0,FALSE,16728,17391,-1809,19.3
TRUE,TRUE,2,TRUE,17806,18750,6304,24.4,FALSE,0,FALSE,11502,12846,-6304,15.5
TRUE,TRUE,0,FALSE,20853,20248,5501,27,FALSE,0,FALSE,15352,16700,-5501,18.8
FALSE,FALSE,0,FALSE,16441,19798,1218,24.3,TRUE,1,FALSE,15223,18631,-1218,25.2
FALSE,TRUE,0,FALSE,15801,18475,-187,20.6,FALSE,1,TRUE,15988,18836,187,25.1
FALSE,FALSE,1,TRUE,15871,17211,51,22.9,TRUE,0,FALSE,15820,18286,-51,21.6
FALSE,TRUE,0,FALSE,16199,16645,-811,20.6,FALSE,1,TRUE,17010,17443,811,19.2
FALSE,FALSE,0,FALSE,15831,17389,-2241,20.8,TRUE,2,TRUE,18072,19277,2241,21.8
FALSE,FALSE,0,FALSE,14467,16928,-3794,21.5,TRUE,1,TRUE,18261,18890,3794,23.4
FALSE,TRUE,1,TRUE,17795,18362,426,22.8,FALSE,1,FALSE,17369,17445,-426,19.4
TRUE,FALSE,1,TRUE,15832,18359,-1741,23.6,TRUE,1,FALSE,17573,19707,1741,23.4
TRUE,TRUE,2,TRUE,18170,19022,3058,19.1,FALSE,0,FALSE,15112,15739,-3058,18.9
FALSE,FALSE,1,TRUE,16196,18411,1106,23.8,TRUE,0,FALSE,15090,17397,-1106,21.6
FALSE,FALSE,0,FALSE,14680,17465,-1602,20.7,TRUE,2,TRUE,16282,18877,1602,24.3
TRUE,TRUE,1,TRUE,17029,17944,569,20.1,FALSE,0,FALSE,16460,19293,-569,20.4
FALSE,FALSE,0,FALSE,14298,17567,-873,22.8,TRUE,0,FALSE,15171,18303,873,23.8
FALSE,FALSE,0,FALSE,14058,16535,-5327,21.4,TRUE,2,TRUE,19385,21171,5327,23.4
TRUE,TRUE,2,TRUE,17385,18040,2745,22.1,FALSE,0,FALSE,14640,16562,-2745,20.3
TRUE,TRUE,0,FALSE,19008,19915,2763,23.5,FALSE,1,TRUE,16245,17896,-2763,21.6
FALSE,TRUE,0,FALSE,18038,18690,-22,23.6,FALSE,1,TRUE,18060,18604,22,21.4
TRUE,TRUE,0,FALSE,16454,18902,1510,22.8,FALSE,1,TRUE,14944,17357,-1510,22.2
TRUE,TRUE,1,TRUE,18313,17999,1099,21.4,FALSE,0,FALSE,17214,18672,-1099,17.8
TRUE,TRUE,0,FALSE,17057,17917,2019,24.3,FALSE,0,FALSE,15038,17779,-2019,20.9
FALSE,TRUE,0,FALSE,15046,17088,-4939,21.4,FALSE,1,FALSE,19985,20819,4939,25.1
FALSE,FALSE,0,FALSE,14455,16461,-2471,19.9,TRUE,1,TRUE,16926,18640,2471,24.9
TRUE,TRUE,0,FALSE,18480,17912,2532,20.1,FALSE,0,FALSE,15948,16683,-2532,20.3
TRUE,FALSE,0,FALSE,19153,18170,1249,21.7,TRUE,0,FALSE,17904,16291,-1249,17.7
TRUE,TRUE,1,TRUE,16688,18714,859,22.6,FALSE,0,FALSE,15829,18586,-859,24.2
FALSE,FALSE,0,FALSE,15567,16972,-1737,16.7,TRUE,1,TRUE,17304,17748,1737,24.5
TRUE,TRUE,1,TRUE,15429,18375,1453,21.8,FALSE,0,FALSE,13976,17124,-1453,23.1
TRUE,FALSE,1,FALSE,17491,18181,616,19.4,TRUE,1,TRUE,16875,18138,-616,25.3
FALSE,TRUE,1,TRUE,17679,17322,363,22.2,FALSE,1,FALSE,17316,19210,-363,23
TRUE,FALSE,1,TRUE,17397,19011,2598,24.4,TRUE,0,FALSE,14799,14499,-2598,18.6
FALSE,FALSE,0,FALSE,14416,11286,-5253,9,TRUE,0,FALSE,19669,16567,5253,20.3
FALSE,FALSE,0,FALSE,16820,16714,-2234,20.2,TRUE,1,TRUE,19054,19978,2234,20.9
TRUE,TRUE,0,FALSE,15659,17407,-127,21.1,FALSE,2,TRUE,15786,17852,127,20.9
TRUE,TRUE,0,FALSE,19353,18423,3458,22.3,FALSE,0,FALSE,15895,15219,-3458,16.3
FALSE,TRUE,0,FALSE,17794,18646,337,21.1,FALSE,1,TRUE,17457,18906,-337,21.8
TRUE,TRUE,1,TRUE,16443,17912,-1041,22.8,FALSE,0,FALSE,17484,18573,1041,21.6
TRUE,TRUE,0,FALSE,17773,20821,2421,24.2,FALSE,0,FALSE,15352,17812,-2421,22.1
TRUE,FALSE,1,TRUE,14996,17677,-4822,18.1,TRUE,0,FALSE,19818,20214,4822,24.9
FALSE,FALSE,1,TRUE,15803,18061,-2994,21.7,TRUE,1,FALSE,18797,19068,2994,24.8
TRUE,FALSE,0,FALSE,16241,18864,-1539,21.1,TRUE,1,TRUE,17780,19465,1539,24.9
TRUE,FALSE,1,TRUE,17774,18440,-76,18,TRUE,0,FALSE,17850,17054,76,19
FALSE,FALSE,0,FALSE,15823,18209,-1482,21.4,TRUE,1,TRUE,17305,17953,1482,24.7
TRUE,TRUE,0,FALSE,17684,19113,3847,22.4,FALSE,0,FALSE,13837,17086,-3847,21.7
FALSE,TRUE,0,FALSE,17898,18482,3044,24.7,FALSE,0,FALSE,14854,16707,-3044,21.3
TRUE,TRUE,2,TRUE,15562,16991,-1176,22.2,FALSE,0,FALSE,16738,18829,1176,20.1
FALSE,FALSE,0,FALSE,14881,17401,-1659,19.6,TRUE,1,TRUE,16540,18535,1659,24.8
TRUE,FALSE,2,TRUE,16636,19367,2547,24.6,TRUE,0,FALSE,14089,17850,-2547,21.5
TRUE,TRUE,0,FALSE,16396,18362,-389,20.9,FALSE,1,TRUE,16785,18391,389,21.3
FALSE,FALSE,0,FALSE,15396,16586,-1193,21.8,TRUE,1,FALSE,16589,17429,1193,23.8
TRUE,TRUE,1,FALSE,18164,18492,-640,19.8,FALSE,1,TRUE,18804,18089,640,20.4
TRUE,FALSE,0,FALSE,17774,17519,74,19.3,TRUE,0,FALSE,17700,18032,-74,22.1
FALSE,FALSE,0,FALSE,16990,18051,1954,24.4,TRUE,1,TRUE,15036,17006,-1954,22.5
TRUE,TRUE,1,TRUE,16508,18539,646,22.8,FALSE,0,FALSE,15862,18132,-646,23.8
FALSE,FALSE,0,FALSE,15533,18287,-1585,24.4,TRUE,1,TRUE,17118,18567,1585,25.6
TRUE,TRUE,1,TRUE,15391,17937,46,19.1,FALSE,0,FALSE,15345,16967,-46,23.6
TRUE,TRUE,0,FALSE,15076,16299,-426,19.6,FALSE,1,FALSE,15502,18648,426,21.8
TRUE,TRUE,0,FALSE,16119,16658,-524,21.7,FALSE,2,TRUE,16643,17687,524,19
FALSE,TRUE,0,FALSE,14377,17408,-3773,19.4,FALSE,1,TRUE,18150,21191,3773,25.8
TRUE,FALSE,0,FALSE,13958,17193,-4738,17.6,TRUE,2,TRUE,18696,20050,4738,26.4
TRUE,TRUE,1,TRUE,18834,17602,1059,20.3,FALSE,0,FALSE,17775,16417,-1059,18.2
TRUE,TRUE,1,TRUE,17895,18393,2330,20.8,FALSE,0,FALSE,15565,16680,-2330,20.4
TRUE,FALSE,0,FALSE,16526,18436,434,21.5,TRUE,0,FALSE,16092,17696,-434,22.6
FALSE,FALSE,0,FALSE,16075,17316,-1778,20,TRUE,1,TRUE,17853,18444,1778,20.8
FALSE,FALSE,1,FALSE,18947,17963,412,21.5,TRUE,1,TRUE,18535,18618,-412,24.1
FALSE,FALSE,0,FALSE,15137,16725,-2645,21.4,TRUE,1,TRUE,17782,18594,2645,22.5
FALSE,TRUE,0,FALSE,16157,17603,804,24,FALSE,0,FALSE,15353,17238,-804,20.6
FALSE,FALSE,0,FALSE,15152,17748,-619,22.9,TRUE,1,TRUE,15771,17558,619,18.8
TRUE,TRUE,0,FALSE,17041,17082,2263,22.7,FALSE,1,TRUE,14778,15756,-2263,17.9
TRUE,TRUE,1,TRUE,16742,19873,2805,23.6,FALSE,0,FALSE,13937,17274,-2805,25.4
FALSE,TRUE,1,TRUE,15660,17755,-2392,24.6,FALSE,0,FALSE,18052,20258,2392,26.6
TRUE,TRUE,0,FALSE,16298,19052,823,22.9,FALSE,1,TRUE,15475,17827,-823,23.5
TRUE,TRUE,1,TRUE,15860,18449,-1160,22.8,FALSE,1,FALSE,17020,18461,1160,20.3
TRUE,TRUE,1,TRUE,15809,18321,-1065,23.9,FALSE,1,FALSE,16874,17819,1065,23.5
TRUE,FALSE,0,FALSE,19470,20453,6297,24.3,TRUE,1,TRUE,13173,14676,-6297,18.9
FALSE,TRUE,2,TRUE,19660,17870,5255,18.6,FALSE,0,FALSE,14405,15615,-5255,18.3
FALSE,FALSE,0,FALSE,13631,15864,-5167,17.5,TRUE,0,FALSE,18798,19064,5167,23.4
TRUE,FALSE,0,FALSE,16748,17343,873,20.9,TRUE,0,FALSE,15875,17128,-873,23.5
FALSE,FALSE,0,FALSE,14434,17904,-920,22.1,TRUE,1,TRUE,15354,18355,920,23
TRUE,TRUE,0,FALSE,16287,16978,1099,23.5,FALSE,0,FALSE,15188,17600,-1099,18.3
FALSE,FALSE,1,TRUE,15102,16371,-3465,20.1,TRUE,1,FALSE,18567,17268,3465,25.3
TRUE,TRUE,2,TRUE,15492,18241,1412,21.2,FALSE,0,FALSE,14080,17504,-1412,23.6
TRUE,FALSE,1,TRUE,14554,16715,-2814,19.8,TRUE,0,FALSE,17368,19487,2814,22.8
TRUE,FALSE,0,FALSE,15403,17661,-1636,21.6,TRUE,1,TRUE,17039,19861,1636,24.5
FALSE,FALSE,0,FALSE,13024,15869,-4912,19.2,TRUE,2,TRUE,17936,20326,4912,25.1
TRUE,FALSE,1,TRUE,15799,17838,-1827,24.2,TRUE,1,FALSE,17626,18940,1827,24.3
FALSE,FALSE,1,FALSE,17127,17974,-373,24.3,TRUE,1,TRUE,17500,18186,373,22.9
TRUE,TRUE,2,TRUE,17208,18913,423,20.1,FALSE,0,FALSE,16785,17842,-423,22.2
TRUE,FALSE,0,FALSE,16860,15585,-91,18.3,TRUE,0,FALSE,16951,17947,91,20.4
FALSE,FALSE,0,FALSE,18082,17805,-1097,21.5,TRUE,1,TRUE,19179,18479,1097,20.4
FALSE,TRUE,0,FALSE,14813,14354,-5062,19.8,FALSE,2,TRUE,19875,20053,5062,25
TRUE,FALSE,0,FALSE,17989,18476,267,25.4,TRUE,0,FALSE,17722,18049,-267,21.9
TRUE,TRUE,0,FALSE,15815,16506,-1053,20.6,FALSE,1,TRUE,16868,19265,1053,24.7
TRUE,FALSE,1,TRUE,17991,19538,2664,21.9,TRUE,0,FALSE,15327,16265,-2664,18.7
FALSE,TRUE,0,FALSE,16560,17640,-1611,20,FALSE,1,TRUE,18171,19020,1611,20.9
FALSE,FALSE,0,FALSE,15260,17619,323,19.1,TRUE,2,TRUE,14937,16918,-323,21.2
FALSE,TRUE,0,FALSE,13544,15367,-5820,20.6,FALSE,0,FALSE,19364,19433,5820,25.5
TRUE,FALSE,0,FALSE,15462,18980,-1870,23.9,TRUE,1,TRUE,17332,19051,1870,23.8
FALSE,TRUE,1,TRUE,15000,16731,-3761,22.1,FALSE,0,FALSE,18761,19283,3761,22.5
TRUE,TRUE,1,FALSE,16399,18784,2036,23.5,FALSE,1,TRUE,14363,16011,-2036,22.1
FALSE,FALSE,0,FALSE,14594,17746,-1087,18.4,TRUE,0,FALSE,15681,17854,1087,22
TRUE,TRUE,1,FALSE,21046,19706,7995,25,FALSE,0,FALSE,13051,14973,-7995,17.9
FALSE,FALSE,1,TRUE,15382,17876,-1182,21.8,TRUE,1,FALSE,16564,18820,1182,20.7
TRUE,FALSE,0,FALSE,16095,17192,-1905,22.2,TRUE,0,FALSE,18000,19377,1905,21.7
FALSE,FALSE,0,FALSE,14863,17880,-3630,22.2,TRUE,2,TRUE,18493,17212,3630,21.6
FALSE,FALSE,0,FALSE,17668,18625,-788,19.4,TRUE,1,TRUE,18456,18828,788,18.5
FALSE,FALSE,0,FALSE,16420,16281,-3593,22.3,TRUE,2,TRUE,20013,19367,3593,22.9
TRUE,FALSE,0,FALSE,17194,18161,633,23.3,TRUE,0,FALSE,16561,19105,-633,20.2
TRUE,TRUE,0,FALSE,19529,19763,3476,20.4,FALSE,1,TRUE,16053,17738,-3476,18.2
TRUE,FALSE,1,TRUE,17762,18599,849,23.3,TRUE,0,FALSE,16913,17805,-849,20
TRUE,TRUE,0,FALSE,16987,18495,1153,25.5,FALSE,1,TRUE,15834,18500,-1153,24.1
TRUE,TRUE,0,FALSE,16985,18420,992,24.8,FALSE,1,TRUE,15993,18027,-992,22.9
FALSE,FALSE,0,FALSE,14845,16713,-3193,23.6,TRUE,1,TRUE,18038,18814,3193,20.7
FALSE,FALSE,0,FALSE,18174,17137,-787,22.2,TRUE,1,TRUE,18961,18063,787,22.5
TRUE,TRUE,1,TRUE,17120,18447,860,20.5,FALSE,0,FALSE,16260,18163,-860,20
FALSE,TRUE,1,TRUE,15776,16824,-400,19.9,FALSE,0,FALSE,16176,18135,400,21.7
TRUE,FALSE,0,FALSE,17175,18994,-680,26.4,TRUE,1,TRUE,17855,18427,680,23.9
FALSE,TRUE,0,FALSE,15656,16714,-1458,20.6,FALSE,2,TRUE,17114,17332,1458,19.3
FALSE,TRUE,1,TRUE,14867,17173,-2153,21.6,FALSE,0,FALSE,17020,19521,2153,22
TRUE,TRUE,1,TRUE,17381,18938,1895,23.2,FALSE,0,FALSE,15486,18303,-1895,21.1
TRUE,TRUE,2,TRUE,18821,20341,5301,22.5,FALSE,0,FALSE,13520,14469,-5301,16.7
FALSE,FALSE,0,FALSE,14459,17799,-2859,17.3,TRUE,0,FALSE,17318,17656,2859,24.2
FALSE,FALSE,1,TRUE,16654,18387,-959,23.9,TRUE,0,FALSE,17613,19389,959,21.1
